frameIndex;frameTime;nCandidates;F0Cand[0];F0Cand[1];F0Cand[2];candVoicing[0];candVoicing[1];candVoicing[2];candScores[0];candScores[1];candScores[2];pcm_LOGenergy
1395;13.950000;2;2.335250e+02;1.838269e+02;0;7.304724e-01;6.366475e-01;0;2.404182e-03;1.783374e-03;0;-1.280607e+01
1396;13.960000;3;1.070220e+02;1.125067e+02;9.707500e+01;9.097762e-01;9.048701e-01;0;2.303090e-03;2.184313e-03;3.667916e-05;-1.417889e+01
1397;13.970000;3;1.295901e+02;8.901311e+01;5.872391e+01;9.135935e-01;3.909928e-01;5.113856e-02;4.406529e-03;6.252027e-04;4.012735e-04;-1.360813e+01
1398;13.980000;2;1.534906e+02;7.962007e+01;0;7.976006e-01;6.030095e-01;0;2.595729e-03;1.323392e-03;0;-1.355803e+01
1399;13.990000;0;0;0;0;0;0;0;0;0;0;-1.288226e+01
1400;14.000000;1;5.213675e+01;0;0;7.527152e-01;0;0;5.845853e-03;0;0;-1.208019e+01
1401;14.010000;2;1.261837e+02;5.472167e+01;0;8.764474e-01;0;0;2.241237e-03;1.113072e-04;0;-1.368917e+01
1402;14.020000;3;1.343071e+02;1.102123e+02;9.730428e+01;9.240639e-01;7.613631e-01;2.752156e-01;4.920525e-03;1.565749e-03;5.155266e-04;-1.266315e+01
1403;14.030000;2;1.046691e+02;8.815071e+01;0;8.090585e-01;7.568307e-01;0;4.554027e-03;3.575915e-03;0;-1.298181e+01
1404;14.040000;3;3.213389e+02;1.335853e+02;5.328746e+01;8.735096e-01;8.716080e-01;7.427064e-01;3.371281e-03;3.321347e-03;1.657385e-03;-1.339258e+01
1405;14.050000;2;1.191044e+02;1.064371e+02;0;9.158062e-01;9.131359e-01;0;4.179377e-03;4.050902e-03;0;-1.354678e+01
1406;14.060000;0;0;0;0;0;0;0;0;0;0;-1.284864e+01
1407;14.070000;2;1.142643e+02;5.325226e+01;0;8.934783e-01;6.761543e-01;0;3.642545e-03;1.198133e-03;0;-1.354554e+01
1408;14.080000;2;1.229052e+02;5.008318e+01;0;7.963236e-01;6.782511e-01;0;4.479767e-03;2.835823e-03;0;-1.300150e+01
1409;14.090000;3;1.512392e+02;1.377673e+02;5.379960e+01;9.037768e-01;8.811848e-01;6.956304e-01;3.802468e-03;3.079451e-03;1.202110e-03;-1.340584e+01
1410;14.100000;1;9.687940e+01;0;0;8.924808e-01;0;0;2.411105e-03;0;0;-1.400175e+01
1411;14.110000;3;7.427769e+02;2.090502e+02;1.050966e+02;8.943052e-01;8.719039e-01;8.254249e-01;2.301202e-03;1.898769e-03;1.393240e-03;-1.401750e+01
1412;14.120000;1;1.132621e+02;0;0;8.840902e-01;0;0;3.442727e-03;0;0;-1.324693e+01
1413;14.130000;2;1.331424e+02;9.031828e+01;0;9.353327e-01;8.819329e-01;0;4.272019e-03;2.339856e-03;0;-1.352605e+01
1414;14.140000;1;9.915456e+01;0;0;7.965984e-01;0;0;3.749139e-03;0;0;-1.321572e+01
1415;14.150000;0;0;0;0;0;0;0;0;0;0;-1.221709e+01
1416;14.160000;3;1.544209e+02;1.240965e+02;1.045381e+02;9.015222e-01;6.708320e-01;5.235702e-01;1.634095e-02;4.888749e-03;3.377664e-03;-1.054598e+01
1417;14.170000;2;1.234744e+02;8.592814e+01;0;9.301429e-01;6.666204e-01;0;2.709616e-02;5.677789e-03;0;-1.017273e+01
1418;14.180000;1;1.096630e+02;0;0;8.969169e-01;0;0;5.723618e-03;0;0;-1.223170e+01
1419;14.190000;2;1.797505e+02;8.327470e+01;0;9.042631e-01;6.130365e-01;0;2.636935e-02;6.523922e-03;0;-9.641511e+00
1420;14.200000;3;1.910218e+02;1.053021e+02;9.405610e+01;8.972903e-01;7.713757e-01;7.312634e-01;4.107188e-02;1.845158e-02;1.569744e-02;-8.761399e+00
1421;14.210000;3;1.970714e+02;9.564725e+01;6.376471e+01;9.353456e-01;9.121569e-01;0;1.548856e-02;1.139990e-02;9.197018e-04;-1.148319e+01
1422;14.220000;3;2.632199e+02;1.317184e+02;1.017220e+02;9.135964e-01;9.098642e-01;7.098913e-01;6.255134e-02;5.996136e-02;1.862978e-02;-7.783730e+00
1423;14.230000;3;2.983090e+02;1.963448e+02;9.810897e+01;8.712153e-01;8.651934e-01;8.131238e-01;1.681016e-02;1.605923e-02;1.158462e-02;-9.958079e+00
1424;14.240000;1;9.881231e+01;0;0;9.051907e-01;0;0;9.408283e-03;0;0;-1.172552e+01
1425;14.250000;0;0;0;0;0;0;0;0;0;0;-1.134570e+01
1426;14.260000;1;5.297842e+01;0;0;7.960873e-01;0;0;7.834341e-03;0;0;-1.161309e+01
1427;14.270000;2;1.169774e+02;1.111182e+02;0;9.213855e-01;9.188860e-01;0;7.244051e-03;7.020828e-03;0;-1.218857e+01
1428;14.280000;2;1.230504e+02;1.067831e+02;0;9.209830e-01;8.089405e-01;0;5.952512e-03;2.461797e-03;0;-1.184664e+01
1429;14.290000;1;1.012840e+02;0;0;9.149348e-01;0;0;5.211989e-03;0;0;-1.221710e+01
1430;14.300000;1;9.019506e+01;0;0;8.104373e-01;0;0;4.299464e-03;0;0;-1.328726e+01
1431;14.310000;0;0;0;0;0;0;0;0;0;0;-1.217712e+01
1432;14.320000;1;5.378315e+01;0;0;7.573376e-01;0;0;2.996623e-03;0;0;-1.328719e+01
1433;14.330000;2;1.287950e+02;1.010266e+02;0;9.036320e-01;3.228693e-01;0;2.414407e-03;3.436138e-04;0;-1.370577e+01
1434;14.340000;2;1.136693e+02;9.376674e+01;0;8.460336e-01;7.697014e-01;0;2.538281e-03;1.696971e-03;0;-1.339547e+01
1435;14.350000;3;1.337817e+02;1.138731e+02;5.494839e+01;9.154736e-01;5.502146e-01;4.921860e-01;3.253578e-03;6.114317e-04;5.415626e-04;-1.394644e+01
1436;14.360000;3;1.305842e+02;1.041522e+02;6.777653e+01;8.891134e-01;6.723715e-01;3.837479e-01;2.927878e-03;9.909474e-04;5.268341e-04;-1.364787e+01
1437;14.370000;3;2.556788e+02;8.453013e+01;5.720250e+01;8.099472e-01;7.873048e-01;6.562971e-01;3.099878e-03;2.769881e-03;1.714098e-03;-1.327174e+01
1438;14.380000;3;1.411582e+02;1.058095e+02;9.835159e+01;9.424117e-01;7.559998e-01;3.577020e-01;4.393692e-02;1.036988e-02;3.939373e-03;-9.422473e+00
1439;14.390000;2;8.366240e+01;5.627765e+01;0;8.852829e-01;6.664737e-01;0;1.671406e-02;5.748837e-03;0;-1.107194e+01
1440;14.400000;2;1.343504e+02;8.447097e+01;0;9.371926e-01;0;0;6.512026e-03;2.172390e-04;0;-1.291273e+01
1441;14.410000;2;1.789917e+02;8.606202e+01;0;9.145068e-01;8.090036e-01;0;3.576010e-03;1.600682e-03;0;-1.312379e+01
1442;14.420000;1;9.907224e+01;0;0;8.043364e-01;0;0;1.135981e-02;0;0;-1.124146e+01
1443;14.430000;0;0;0;0;0;0;0;0;0;0;-1.194063e+01
1444;14.440000;3;1.381374e+02;9.382256e+01;6.276485e+01;9.423789e-01;5.504321e-01;2.830433e-01;7.725641e-02;9.901947e-03;6.209020e-03;-8.476146e+00
1445;14.450000;2;8.394428e+01;5.702888e+01;0;8.882149e-01;6.684801e-01;0;2.554993e-02;8.615172e-03;0;-1.003344e+01
1446;14.460000;2;9.305706e+01;8.755313e+01;0;8.207436e-01;7.668974e-01;0;6.224860e-03;4.786931e-03;0;-1.256811e+01
1447;14.470000;3;1.814669e+02;1.378281e+02;8.962940e+01;9.158571e-01;8.772983e-01;1.097660e-01;8.931953e-03;6.125096e-03;8.442272e-04;-1.174154e+01
1448;14.480000;3;4.994663e+02;2.498309e+02;1.913809e+02;9.142646e-01;9.111077e-01;8.566201e-01;1.607068e-02;1.549994e-02;9.609612e-03;-1.058069e+01
1449;14.490000;3;1.137483e+02;7.727010e+01;5.123489e+01;9.158297e-01;5.512804e-01;4.842444e-01;8.132415e-02;1.525469e-02;1.327194e-02;-8.138765e+00
1450;14.500000;2;1.160507e+02;5.254802e+01;0;9.104764e-01;7.794846e-01;0;2.026941e-02;8.228864e-03;0;-1.049044e+01
1451;14.510000;3;1.811490e+02;9.266520e+01;8.605544e+01;9.534180e-01;3.352198e-01;1.968038e-01;5.290994e-02;3.707464e-03;3.068551e-03;-9.342091e+00
1452;14.520000;1;9.635185e+01;0;0;9.210549e-01;0;0;5.925611e-02;0;0;-8.973481e+00
1453;14.530000;1;1.109986e+02;0;0;9.129707e-01;0;0;5.662132e-03;0;0;-1.263383e+01
1454;14.540000;1;1.091171e+02;0;0;8.187000e-01;0;0;1.027838e-02;0;0;-1.137239e+01
1455;14.550000;2;1.109910e+02;5.149178e+01;0;8.065415e-01;7.452067e-01;0;1.057144e-02;8.026643e-03;0;-1.152318e+01
1456;14.560000;2;1.627577e+02;1.522221e+02;0;9.401803e-01;9.365430e-01;0;9.422221e-03;8.882153e-03;0;-1.183034e+01
1457;14.570000;2;1.059854e+02;9.750568e+01;0;9.056458e-01;8.917357e-01;0;6.954400e-03;6.060878e-03;0;-1.126681e+01
1458;14.580000;1;9.454102e+01;0;0;7.828771e-01;0;0;9.815272e-03;0;0;-1.157703e+01
1459;14.590000;1;5.382989e+01;0;0;8.110113e-01;0;0;7.982302e-03;0;0;-1.193726e+01
1460;14.600000;1;1.401095e+02;0;0;9.242460e-01;0;0;4.437049e-03;0;0;-1.318963e+01
1461;14.610000;1;1.065900e+02;0;0;9.252201e-01;0;0;5.920335e-03;0;0;-1.331327e+01
1462;14.620000;1;5.291857e+01;0;0;7.551613e-01;0;0;3.347982e-03;0;0;-1.342875e+01
1463;14.630000;3;1.447120e+02;1.292047e+02;6.651661e+01;9.004852e-01;7.449594e-01;3.766507e-01;3.041586e-03;1.186803e-03;4.855749e-04;-1.372214e+01
1464;14.640000;3;1.285352e+02;1.136534e+02;9.611973e+01;9.161092e-01;8.445573e-01;7.601874e-01;3.584877e-03;1.934722e-03;1.254055e-03;-1.355647e+01
1465;14.650000;1;9.391991e+01;0;0;7.739884e-01;0;0;4.275269e-03;0;0;-1.315237e+01
1466;14.660000;2;1.406731e+02;5.433338e+01;0;8.078745e-01;7.426243e-01;0;4.333081e-03;3.234554e-03;0;-1.292237e+01
1467;14.670000;3;2.434493e+02;1.634800e+02;8.199238e+01;9.486107e-01;8.755818e-01;7.658486e-01;2.355371e-02;9.728557e-03;5.169344e-03;-1.050364e+01
1468;14.680000;2;1.109532e+02;7.434895e+01;0;9.239759e-01;5.903158e-01;0;8.372398e-02;1.553644e-02;0;-7.900528e+00
1469;14.690000;1;1.089797e+02;0;0;9.191031e-01;0;0;1.348031e-02;0;0;-1.115938e+01
1470;14.700000;3;1.339240e+02;1.038145e+02;9.080866e+01;9.068397e-01;6.134413e-01;5.196635e-01;3.816378e-02;9.197433e-03;7.401786e-03;-9.048111e+00
1471;14.710000;3;2.163924e+02;1.643521e+02;8.106651e+01;9.206264e-01;7.114526e-01;7.171364e-01;2.959851e-02;8.141958e-03;8.305562e-03;-9.972745e+00
1472;14.720000;2;1.049971e+02;7.124561e+01;0;9.234686e-01;3.650422e-01;0;5.162313e-02;6.222125e-03;0;-8.767598e+00
1473;14.730000;2;1.041322e+02;6.281045e+01;0;8.392388e-01;6.868951e-01;0;4.640169e-03;2.382458e-03;0;-1.297969e+01
1474;14.740000;2;1.527851e+02;5.750271e+01;0;8.774171e-01;7.219247e-01;0;3.282787e-03;1.447139e-03;0;-1.288609e+01
1475;14.750000;2;1.149442e+02;8.962940e+01;0;9.192517e-01;0;0;1.047286e-02;5.611888e-04;0;-1.186117e+01
1476;14.760000;1;9.655141e+01;0;0;8.196801e-01;0;0;9.722082e-03;0;0;-1.185809e+01
1477;14.770000;1;5.497349e+01;0;0;7.836831e-01;0;0;4.141605e-03;0;0;-1.272133e+01
1478;14.780000;2;1.272421e+02;1.194750e+02;0;9.139550e-01;9.069974e-01;0;3.134394e-03;2.899907e-03;0;-1.337461e+01
1479;14.790000;2;1.016004e+02;9.042905e+01;0;9.205986e-01;7.974532e-01;0;4.807841e-03;1.884746e-03;0;-1.342093e+01
1480;14.800000;0;0;0;0;0;0;0;0;0;0;-1.268746e+01
1481;14.810000;1;5.478297e+01;0;0;7.700908e-01;0;0;3.403641e-03;0;0;-1.309371e+01
1482;14.820000;2;3.480310e+02;1.131318e+02;0;7.219992e-01;6.732693e-01;0;2.186770e-03;1.860626e-03;0;-1.340588e+01
1483;14.830000;0;0;0;0;0;0;0;0;0;0;-1.223908e+01
1484;14.840000;3;1.632702e+02;1.517279e+02;1.411088e+02;8.444426e-01;8.378114e-01;8.098165e-01;9.530203e-03;9.140553e-03;7.795071e-03;-1.134772e+01
1485;14.850000;3;1.791585e+02;1.028620e+02;9.142099e+01;9.053770e-01;8.573226e-01;6.723247e-01;1.099967e-02;7.294931e-03;3.176381e-03;-1.133995e+01
1486;14.860000;1;9.927975e+01;0;0;9.301128e-01;0;0;1.293702e-02;0;0;-1.147708e+01
1487;14.870000;3;1.838731e+02;9.390356e+01;6.778839e+01;8.908702e-01;8.760695e-01;3.620323e-01;9.816450e-03;8.644102e-03;1.679188e-03;-1.155810e+01
1488;14.880000;2;1.889913e+02;9.485653e+01;0;9.338490e-01;8.750219e-01;0;1.267485e-02;6.708809e-03;0;-1.167598e+01
1489;14.890000;1;1.008737e+02;0;0;9.303948e-01;0;0;1.191896e-02;0;0;-1.208120e+01
1490;14.900000;0;0;0;0;0;0;0;0;0;0;-1.180945e+01
1491;14.910000;2;5.683010e+01;5.008727e+01;0;7.619767e-01;7.533610e-01;0;6.781827e-03;6.544921e-03;0;-1.218178e+01
1492;14.920000;2;1.547083e+02;6.417814e+01;0;8.563758e-01;7.296122e-01;0;8.085946e-03;4.295081e-03;0;-1.142257e+01
1493;14.930000;2;1.298829e+02;1.102875e+02;0;9.283420e-01;7.403604e-01;0;1.492141e-02;4.118160e-03;0;-1.045839e+01
